scenario,configuration,quantity,n_replicates,truth,contraction_median,contraction_min,contraction_max,coverage,absolute_bias_log_median,rank_min,n_par,least_fisher_eigenvalue_median,least_informed_contraction_median
reference,E8_relax_constitutive_Cvcal_norm,S_v,5,2.800000000000001e-05,0.6564075149338433,0.6563936421340523,0.6564446045625667,1.0,0.20326681439617644,12,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal_norm,eta_s,5,1.5,0.005801442032672213,0.0056666412567206136,0.005909911076205985,0.8,0.00419899511362215,12,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal_norm,k,5,3.4999999999999997e-13,0.2979522821151564,0.2978744930128537,0.29805368012279165,1.0,0.18491701714055608,12,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal_norm,mu,5,2999.9999999999977,0.0029361165296289435,0.0029169182885721815,0.0029579631306222193,1.0,0.0021558261750307395,12,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal_norm,phi,5,0.028000000000000004,0.6853663605283546,0.6853539707709742,0.6853994406088433,1.0,0.20472676562017522,12,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal_norm,vmag,5,0.0010488088481701513,0.0029494082814968915,0.002945311205906921,0.0029561162984710334,1.0,0.0013095562916003445,12,16,0.0,1.0
reference,E8_relax_independent_matched,D,5,1.0000000000000004e-06,0.011466724436602765,0.011431566129590237,0.011508750949232796,1.0,0.007987991442405473,14,16,0.0,1.0
reference,E8_relax_independent_matched,S_v,5,2.8000000000000023e-05,0.6564010950569319,0.6563863486734866,0.6564362394979141,1.0,0.1059817285399518,14,16,0.0,1.0
reference,E8_relax_independent_matched,eta_s,5,1.5,0.005801480504418626,0.0056666719159444625,0.005910040509477933,0.8,0.004216028801676874,14,16,0.0,1.0
reference,E8_relax_independent_matched,k,5,3.4999999999999997e-13,0.2979497924877541,0.2978715347876087,0.2980508970300851,1.0,0.08852003789784035,14,16,0.0,1.0
reference,E8_relax_independent_matched,mu,5,2999.9999999999977,0.0029361339757952745,0.0029169413106712914,0.0029579881069151832,1.0,0.002158676657749936,14,16,0.0,1.0
reference,E8_relax_independent_matched,phi,5,0.028000000000000004,0.06578025530677041,0.06575147885855429,0.06579079120197782,1.0,0.008904673307588151,14,16,0.0,1.0
reference,E8_relax_independent_matched,vmag,5,0.0010488088481701513,0.003403671197986862,0.003398661164117559,0.0034063449390085722,0.8,0.0041894043293355665,14,16,0.0,1.0
