scenario,configuration,replicate,seed,windows,level,quantity,truth,median,lo,hi,contraction,bias_log,covered,rank,n_par,least_fisher_eigenvalue,least_informed_contraction
L8_07,E5_joint_network,3,3,swe+ceus,network,D,2.9999999999999997e-06,2.98169251645966e-06,2.833722434158588e-06,3.1373892359896494e-06,0.02210554688552152,-0.0061211908346958666,True,11,13,0.0,1.0
L8_07,E5_joint_network,3,3,swe+ceus,network,vmag,0.002999999999999999,0.002989595570755024,0.002947550062060131,0.003032240840188221,0.006151251396248913,-0.0034741710311054774,True,11,13,0.0,1.0
L8_07,E5_joint_network,3,3,swe+ceus,network,S_v,4.800000000000001e-06,1.1982371366238977e-05,1.1953096429835726e-06,0.00012011718001377905,0.8391368146775182,0.91482059894469,True,11,13,0.0,1.0
L8_07,E5_joint_network,3,3,swe+ceus,network,C_v,0.0004000000000000001,0.0010000000000000002,0.00010000000000000009,0.009999999999999995,1.0,0.9162907318741551,True,11,13,0.0,1.0
L8_07,E5_joint_network,4,4,swe+ceus,network,mu,5999.999999999995,5962.514237117764,5914.96735353555,6010.443321649411,0.006954154149993488,-0.006267225239881213,True,11,13,0.0,1.0
L8_07,E5_joint_network,4,4,swe+ceus,network,eta_s,4.0,3.97706368826639,3.882753779500441,4.073664331752218,0.010422694667246721,-0.0057505808746138865,True,11,13,0.0,1.0
L8_07,E5_joint_network,4,4,swe+ceus,network,phi,0.011999999999999999,0.011886401749412022,0.010688656215633245,0.013218363814693492,0.07090888942267531,-0.009511613194989721,True,11,13,0.0,1.0
L8_07,E5_joint_network,4,4,swe+ceus,network,k,7.000000000000004e-14,9.315420215527841e-14,1.7343634313099837e-14,5.003395033895582e-13,0.4867082284054411,0.28576096568528087,True,11,13,0.0,1.0
L8_07,E5_joint_network,4,4,swe+ceus,network,D,2.9999999999999997e-06,2.9375453402561605e-06,2.7923526348773454e-06,3.090287565502886e-06,0.02201431585365999,-0.02103797433612975,True,11,13,0.0,1.0
L8_07,E5_joint_network,4,4,swe+ceus,network,vmag,0.002999999999999999,0.0029846420925642133,0.002942589075479086,0.0030272960961277785,0.006162641274716744,-0.005132451000900318,True,11,13,0.0,1.0
L8_07,E5_joint_network,4,4,swe+ceus,network,S_v,4.800000000000001e-06,1.1886401749412024e-05,1.1857335451475063e-06,0.00011915539298573952,0.8391376077547913,0.9067791186791645,True,11,13,0.0,1.0
L8_07,E5_joint_network,4,4,swe+ceus,network,C_v,0.0004000000000000001,0.0010000000000000002,0.00010000000000000009,0.009999999999999995,1.0,0.9162907318741551,True,11,13,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal,0,0,swe+ceus+relax,constitutive,mu,5999.999999999995,6016.176227633975,5968.504076753094,6064.229149632776,0.006910108818471048,0.002692410147691504,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,0,0,swe+ceus+relax,constitutive,eta_s,4.0,3.916359886489995,3.8210245973839685,4.014073809158117,0.010702760219854543,-0.021131739119158777,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,0,0,swe+ceus+relax,constitutive,phi,0.011999999999999999,0.012285438596765202,0.011043366447343966,0.013667209381717902,0.07115774790546686,0.02350805736023709,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,0,0,swe+ceus+relax,constitutive,k,7.000000000000004e-14,7.325867448395224e-14,4.6897381242961616e-14,1.1443780537215244e-13,0.12914030940723673,0.04550142182547745,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,0,0,swe+ceus+relax,constitutive,D,2.9999999999999997e-06,3.049933261365996e-06,2.8971577451432772e-06,3.2107650728996085e-06,0.022318193801525395,0.016507420192461097,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,0,0,swe+ceus+relax,constitutive,vmag,0.002999999999999999,0.0029677480722876915,0.0029257800111537487,0.0030103181329392426,0.006185363063314735,-0.010808848270283278,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,0,0,swe+ceus+relax,constitutive,S_v,4.800000000000001e-06,4.9251343950862635e-06,3.3000519806301936e-06,7.350474765863995e-06,0.25803573551911985,0.02573564468027456,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,0,0,swe+ceus+relax,constitutive,C_v,0.0004000000000000001,0.00040089202809438746,0.0002718616327974908,0.0005911625577168037,0.957909553124992,0.002227587320039248,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,1,1,swe+ceus+relax,constitutive,mu,5999.999999999995,5959.771473625428,5912.310303168133,6007.613639427297,0.006944775020418427,-0.006727332237359107,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,1,1,swe+ceus+relax,constitutive,eta_s,4.0,3.9664283974554357,3.871093657323673,4.064110978657588,0.010565939969408399,-0.00842831934304078,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,1,1,swe+ceus+relax,constitutive,phi,0.011999999999999999,0.012566351036056612,0.01129700781017893,0.01397831895089218,0.07109099489425322,0.046116039188262015,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,1,1,swe+ceus+relax,constitutive,k,7.000000000000004e-14,7.40115040244989e-14,4.7380173198882174e-14,1.156117075590946e-13,0.1291350572357171,0.05572529886271482,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,1,1,swe+ceus+relax,constitutive,D,2.9999999999999997e-06,3.1297268270160266e-06,2.974982016971182e-06,3.292520746635051e-06,0.02202208766143613,0.04233343636147602,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,1,1,swe+ceus+relax,constitutive,vmag,0.002999999999999999,0.0030339076922888406,0.0029917141620317924,0.0030766962974424633,0.006082265802450286,0.011239167368517045,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,1,1,swe+ceus+relax,constitutive,S_v,4.800000000000001e-06,5.023275089092426e-06,3.3658869074790457e-06,7.4967737521506774e-06,0.2580211006058742,0.04546621124983119,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,1,1,swe+ceus+relax,constitutive,C_v,0.0004000000000000001,0.00039974015326160755,0.0002710806312873056,0.0005894636934066201,0.957908343656422,-0.0006498279384290484,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,2,2,swe+ceus+relax,constitutive,mu,5999.999999999995,6039.411860678139,5991.003908933285,6088.21095384566,0.006990089183657913,0.006547163917597132,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,2,2,swe+ceus+relax,constitutive,eta_s,4.0,4.01336382276773,3.915766699036546,4.113393471031835,0.010691722857204584,0.0033353870989660805,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,2,2,swe+ceus+relax,constitutive,phi,0.011999999999999999,0.011805727175877618,0.010618321203181643,0.013125916186213444,0.0707699042585851,-0.016321882174548108,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,2,2,swe+ceus+relax,constitutive,k,7.000000000000004e-14,7.040306567293212e-14,4.5073357020511796e-14,1.0996721752700977e-13,0.12911444374517045,0.005741566657029296,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,2,2,swe+ceus+relax,constitutive,D,2.9999999999999997e-06,2.9204160683505245e-06,2.7751278982098017e-06,3.0733106094972313e-06,0.022161725907412187,-0.02688619337739695,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,2,2,swe+ceus+relax,constitutive,vmag,0.002999999999999999,0.0029671411631393132,0.002925073093650238,0.0030098142508326784,0.006201485583084966,-0.011013370756354668,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,2,2,swe+ceus+relax,constitutive,S_v,4.800000000000001e-06,4.7442210603489005e-06,3.1792445490336117e-06,7.07955400168875e-06,0.25795216061890175,-0.011688659422766534,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,2,2,swe+ceus+relax,constitutive,C_v,0.0004000000000000001,0.000401857589089697,0.0002725167069658556,0.000592585767335054,0.9579069564865966,0.004633222751781574,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,3,3,swe+ceus+relax,constitutive,mu,5999.999999999995,6072.204224632955,6022.796594102361,6122.017167532396,0.007096346988024352,0.011962204132501597,False,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,3,3,swe+ceus+relax,constitutive,eta_s,4.0,4.161179806821159,4.061630084258497,4.2631694727210325,0.010516115094426997,0.03950428035323483,False,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,3,3,swe+ceus+relax,constitutive,phi,0.011999999999999999,0.012019736304079804,0.010810253515037591,0.013364539565944827,0.07080399569089837,0.001643340981895669,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,3,3,swe+ceus+relax,constitutive,k,7.000000000000004e-14,6.550323378070922e-14,4.1940470967226956e-14,1.0230389732826454e-13,0.12908629190110055,-0.06639572992899545,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,3,3,swe+ceus+relax,constitutive,D,2.9999999999999997e-06,2.9834881089593486e-06,2.835401846973838e-06,3.1393085624889067e-06,0.022109693329801217,-0.005519166297075273,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,3,3,swe+ceus+relax,constitutive,vmag,0.002999999999999999,0.0029897730205342508,0.0029477248748220205,0.003032420966646084,0.006151272225079099,-0.003414817011840654,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,3,3,swe+ceus+relax,constitutive,S_v,4.800000000000001e-06,4.846764119174328e-06,3.247935987537051e-06,7.232630974580658e-06,0.25795726664458973,0.009695372441147043,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,3,3,swe+ceus+relax,constitutive,C_v,0.0004000000000000001,0.00040323381449967525,0.0002734508126356408,0.0005946133697273418,0.9578994819117236,0.008052031459252262,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,4,4,swe+ceus+relax,constitutive,mu,5999.999999999995,5962.53580614194,5914.988932133145,6010.4648795519415,0.006954127487079245,-0.0062636078086590885,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,4,4,swe+ceus+relax,constitutive,eta_s,4.0,3.9771276890004805,3.8828177704187836,4.07372830502635,0.010422526012273276,-0.005734488545159788,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,4,4,swe+ceus+relax,constitutive,phi,0.011999999999999999,0.011923014543800337,0.010722758667223331,0.013257621496808933,0.07083547997475134,-0.006436122154270585,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,4,4,swe+ceus+relax,constitutive,k,7.000000000000004e-14,6.585751620241067e-14,4.216558554923773e-14,1.0286143033128568e-13,0.12909814112169518,-0.0610016791070116,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,4,4,swe+ceus+relax,constitutive,D,2.9999999999999997e-06,2.9392548927052424e-06,2.793950983396297e-06,3.0921155652451576e-06,0.022018467144153713,-0.020456177293679545,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,4,4,swe+ceus+relax,constitutive,vmag,0.002999999999999999,0.002984804041351701,0.002942748341477887,0.003027460771856285,0.006162700449228013,-0.005078191766829221,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,4,4,swe+ceus+relax,constitutive,S_v,4.800000000000001e-06,4.809969055362351e-06,3.2232429120970278e-06,7.17780289742151e-06,0.25796442352487997,0.002074732786528699,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,4,4,swe+ceus+relax,constitutive,C_v,0.0004000000000000001,0.0004034188700930011,0.00027357613555380997,0.0005948866278765858,0.9579010282039635,0.008510854940800172,True,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal_norm,0,0,swe+ceus+relax,constitutive,mu,5999.999999999995,6016.156665046401,5968.4846033628,6064.2094976653725,0.006910118396704798,0.0026891584777537503,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,0,0,swe+ceus+relax,constitutive,eta_s,4.0,3.916315615376905,3.820980756099488,4.014029114059646,0.010702833855427049,-0.02114304333138617,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,0,0,swe+ceus+relax,constitutive,phi,0.011999999999999999,0.016504329173109584,0.005915483064626999,0.046047445065508216,0.6850075140904722,0.31871607083231623,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,0,0,swe+ceus+relax,constitutive,k,7.000000000000004e-14,9.570618425437592e-14,3.4301349848199414e-14,2.6703537164189395e-13,0.2970858603455446,0.312787675579532,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,0,0,swe+ceus+relax,constitutive,D,2.9999999999999997e-06,2.9415245846908337e-06,2.750201892456873e-06,3.146156980719286e-06,0.029207905907595515,-0.01968427550514562,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,0,0,swe+ceus+relax,constitutive,vmag,0.002999999999999999,0.002964252985879465,0.0029236719318933057,0.0030053973116625256,0.005986627593626451,-0.011987232015798988,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,0,0,swe+ceus+relax,constitutive,S_v,4.800000000000001e-06,6.456448906035091e-06,2.3328877605092614e-06,1.7868726126430477e-05,0.6560053708012208,0.296463543789379,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,0,0,swe+ceus+relax,constitutive,C_v,0.0004000000000000001,0.00039119729365035623,0.00026288320035753384,0.0005821418879229551,0.9803610315330864,-0.022252527042936343,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,1,1,swe+ceus+relax,constitutive,mu,5999.999999999995,5959.754297765344,5912.29324730692,6007.596342740851,0.006944777485992359,-0.00673021420773523,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,1,1,swe+ceus+relax,constitutive,eta_s,4.0,3.966386210353299,3.8710523022340073,4.064067943644587,0.010565960384888681,-0.008438955442388263,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,1,1,swe+ceus+relax,constitutive,phi,0.011999999999999999,0.016404779020908738,0.005879830102200131,0.04576948143861307,0.685004356258842,0.31266604630628425,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,1,1,swe+ceus+relax,constitutive,k,7.000000000000004e-14,9.421970757889014e-14,3.3768450148444954e-14,2.628889764625568e-13,0.2970870823338624,0.29713412761859104,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,1,1,swe+ceus+relax,constitutive,D,2.9999999999999997e-06,3.0241238790246104e-06,2.832223491807501e-06,3.2290266859732833e-06,0.028472056753605545,0.00800913409603865,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,1,1,swe+ceus+relax,constitutive,vmag,0.002999999999999999,0.0030234284620017436,0.0029833164352425787,0.0030640798129411132,0.005800376453463156,0.007779151125502537,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,1,1,swe+ceus+relax,constitutive,S_v,4.800000000000001e-06,6.414657323739201e-06,2.3178000711076435e-06,1.7752967175178747e-05,0.6560018321068782,0.2899696607595743,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,1,1,swe+ceus+relax,constitutive,C_v,0.0004000000000000001,0.00039102369593417764,0.0002627665605047211,0.0005818835185433622,0.9803608700988192,-0.02269638554670994,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,2,2,swe+ceus+relax,constitutive,mu,5999.999999999995,6039.39034783212,5990.98251843437,6088.189318071926,0.006990096445221131,0.006543601834925639,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,2,2,swe+ceus+relax,constitutive,eta_s,4.0,4.013314041323632,3.9157175592913354,4.113343046427588,0.010691785952898483,0.0033229831019596645,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,2,2,swe+ceus+relax,constitutive,phi,0.011999999999999999,0.01640834293036893,0.0058810766327534025,0.04577966493773406,0.6850078585757735,0.31288327095680657,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,2,2,swe+ceus+relax,constitutive,k,7.000000000000004e-14,9.485149020922327e-14,3.3994849873609987e-14,2.646520054761162e-13,0.2970873539086014,0.3038171654283097,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,2,2,swe+ceus+relax,constitutive,D,2.9999999999999997e-06,2.871967401215216e-06,2.6834608932342035e-06,3.073716026359474e-06,0.02948423547628673,-0.043614988098354956,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,2,2,swe+ceus+relax,constitutive,vmag,0.002999999999999999,0.0029794088662468835,0.0029377525270139707,0.003021655878309564,0.006114897309616907,-0.006887374859385176,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,2,2,swe+ceus+relax,constitutive,S_v,4.800000000000001e-06,6.416163179433968e-06,2.3183300601497763e-06,1.775724287613499e-05,0.6560057569876742,0.29020438553049743,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,2,2,swe+ceus+relax,constitutive,C_v,0.0004000000000000001,0.00039103053895581276,0.0002627711399042293,0.0005818937439317033,0.9803610492462068,-0.022678885426309137,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,3,3,swe+ceus+relax,constitutive,mu,5999.999999999995,6072.184531315025,6022.777003691898,6121.997370936975,0.007096355256136478,0.011958960936269136,False,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,3,3,swe+ceus+relax,constitutive,eta_s,4.0,4.161122183677053,4.061572956911733,4.263111363794118,0.010516209484411768,0.03949043246735595,False,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,3,3,swe+ceus+relax,constitutive,phi,0.011999999999999999,0.01693468637108377,0.006070027483436189,0.047245849095336336,0.6849749844307904,0.3444573167403471,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,3,3,swe+ceus+relax,constitutive,k,7.000000000000004e-14,8.934777553506216e-14,3.202100678961012e-14,2.493058711587454e-13,0.29709917452854595,0.24404110316404015,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,3,3,swe+ceus+relax,constitutive,D,2.9999999999999997e-06,2.986491712490511e-06,2.793232401148267e-06,3.193122328492233e-06,0.02905424275815972,-0.004512930472357013,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,3,3,swe+ceus+relax,constitutive,vmag,0.002999999999999999,0.0030044487056604674,0.0029635530434301764,0.003045908709127356,0.005952088886664535,0.0014818034735784025,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,3,3,swe+ceus+relax,constitutive,S_v,4.800000000000001e-06,6.637314050852158e-06,2.398374854549163e-06,1.8368245366682085e-05,0.65596891438585,0.3240914533242574,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,3,3,swe+ceus+relax,constitutive,C_v,0.0004000000000000001,0.00039193604802658034,0.0002633798185097876,0.0005832408367954935,0.9803593664223237,-0.020365863416087926,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,4,4,swe+ceus+relax,constitutive,mu,5999.999999999995,5962.516653295192,5914.969850114093,6010.445655971813,0.006954139514092527,-0.006266820012012175,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,4,4,swe+ceus+relax,constitutive,eta_s,4.0,3.9770699700229155,3.8827603362849965,4.073670321251858,0.010422647243099485,-0.005749001379776297,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,4,4,swe+ceus+relax,constitutive,phi,0.011999999999999999,0.016914261427903744,0.006062655598688831,0.047189261371426976,0.6849805804767197,0.34325048775527556,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,4,4,swe+ceus+relax,constitutive,k,7.000000000000004e-14,9.039635747316188e-14,3.2396885165328426e-14,2.522310834117139e-13,0.2970984496123597,0.255708731098494,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,4,4,swe+ceus+relax,constitutive,D,2.9999999999999997e-06,3.084917419850905e-06,2.887282046168624e-06,3.2960809976732574e-06,0.028754332583043198,0.027912600049248226,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,4,4,swe+ceus+relax,constitutive,vmag,0.002999999999999999,0.0030057207654206122,0.0029656644145001436,0.0030463181456096724,0.005826625677169965,0.0019051059395938097,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,4,4,swe+ceus+relax,constitutive,S_v,4.800000000000001e-06,6.628719600374441e-06,2.3952459624191738e-06,1.8344639435696794e-05,0.655975186145528,0.32279574551797907,True,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,4,4,swe+ceus+relax,constitutive,C_v,0.0004000000000000001,0.00039190121476063603,0.00026335638006291063,0.0005831890691016229,0.9803596529816077,-0.02045474223729471,True,11,16,0.0,1.0
L8_07,E8_relax_independent_matched,0,0,swe+ceus+relax,independent,mu,5999.999999999995,6016.176035088249,5968.503850293478,6064.228991557146,0.00691011397595427,0.002692378143022367,True,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,0,0,swe+ceus+relax,independent,eta_s,4.0,3.9163594804272783,3.821024101362298,4.014073497852122,0.010702771568004473,-0.021131842802872614,True,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,0,0,swe+ceus+relax,independent,phi,0.011999999999999999,0.012283545495295306,0.011038283103372801,0.013669289736633573,0.07136224445001976,0.023353952374328912,True,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,0,0,swe+ceus+relax,independent,k,7.000000000000004e-14,7.347376492198702e-14,2.6333177740581516e-14,2.050035200837936e-13,0.297086015942054,0.04843316061433356,True,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,0,0,swe+ceus+relax,independent,D,2.9999999999999997e-06,3.049834790880749e-06,2.896981144692759e-06,3.2107534661407318e-06,0.022330645751763828,0.01647513355978525,True,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,0,0,swe+ceus+relax,independent,vmag,0.002999999999999999,0.0029677387452955563,0.0029257676150110296,0.0030103119657010906,0.006185838219422771,-0.010811991059551218,True,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,0,0,swe+ceus+relax,independent,S_v,4.800000000000004e-06,4.9397844149682604e-06,1.7848741031520613e-06,1.3671255593473334e-05,0.6560061621034093,0.028705771639017996,True,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,1,1,swe+ceus+relax,independent,mu,5999.999999999995,5959.772927882655,5912.311710411611,6007.615141362394,0.006944780225895245,-0.006727088225142452,True,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,1,1,swe+ceus+relax,independent,eta_s,4.0,3.96643199841099,3.871097073555072,4.064114771363865,0.01056595098341739,-0.008427411484998482,True,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,1,1,swe+ceus+relax,independent,phi,0.011999999999999999,0.012566910755349358,0.011294057340597434,0.013983216232242126,0.07129511653618113,0.046160579311822936,True,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,1,1,swe+ceus+relax,independent,k,7.000000000000004e-14,7.230120833811013e-14,2.5912818866234e-14,2.0173276995203772e-13,0.29708726416502274,0.03234559981263274,True,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,1,1,swe+ceus+relax,independent,D,2.9999999999999997e-06,3.1297548796821753e-06,2.97492500849976e-06,3.292642866259725e-06,0.02203430265673874,0.042342399616730475,True,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,1,1,swe+ceus+relax,independent,vmag,0.002999999999999999,0.00303391030124939,0.0029917140019236647,0.0030767017536130195,0.006082662509125235,0.01124002730220397,True,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,1,1,swe+ceus+relax,independent,S_v,4.800000000000004e-06,4.905724030097897e-06,1.7725767536366505e-06,1.3576917450883551e-05,0.6560026851350225,0.021786774831490163,True,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,2,2,swe+ceus+relax,independent,mu,5999.999999999995,6039.409723383663,5991.00175496244,6088.208833637674,0.00699009408514718,0.006546810026373251,True,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,2,2,swe+ceus+relax,independent,eta_s,4.0,4.013358857274786,3.9157617155214273,4.1133885275552675,0.010691738248446887,0.0033341498585275353,True,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,2,2,swe+ceus+relax,independent,phi,0.011999999999999999,0.01180197315659658,0.01061174953722369,0.013125693355317096,0.07097089478884033,-0.016639915634801383,True,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,2,2,swe+ceus+relax,independent,k,7.000000000000004e-14,7.282196421104458e-14,2.6099435750049843e-14,2.0318594326486657e-13,0.29708751370891656,0.039522373844786074,True,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,2,2,swe+ceus+relax,independent,D,2.9999999999999997e-06,2.9202236811361638e-06,2.7748707290749475e-06,3.0731904944311797e-06,0.02217336272796226,-0.026952072192965915,True,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,2,2,swe+ceus+relax,independent,vmag,0.002999999999999999,0.002967118874664593,0.0029250469740233426,0.003009795909117124,0.006202101329245189,-0.01102088255212319,True,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,2,2,swe+ceus+relax,independent,S_v,4.800000000000004e-06,4.909344995370045e-06,1.7738744790839636e-06,1.3587020145873634e-05,0.6560065474520903,0.022524612828762614,True,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,3,3,swe+ceus+relax,independent,mu,5999.999999999995,6072.201650621019,6022.7940137904425,6122.014600097453,0.007096350917058753,0.011961780231660057,False,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,3,3,swe+ceus+relax,independent,eta_s,4.0,4.1611723853815175,4.061622655332464,4.26316206359755,0.010516134879301236,0.03950249685754259,False,14,16,9.902236523830393e-12,0.9999999999950488
